customer_id,signup_date,region,acquisition_channel,plan_type,monthly_price,subscription_status,sub_start_date,sub_end_date,frequency,total_revenue,last_transaction_date,recency_days,tenure_days,is_churned,avg_region_revenue,region_spend_rank
1028,2024-06-25,Europe,Referral,Basic,15.0,Active,2024-06-25,,26,390.0,2026-07-15,17,767,0,600.942760942761,166
364,2025-03-29,Europe,Organic Search,Standard,35.0,Cancelled,2025-03-29,2026-01-28,11,385.0,2026-01-23,190,305,1,600.942760942761,167
532,2024-12-09,Europe,Paid Ads,Standard,35.0,Cancelled,2024-12-09,2025-10-16,11,385.0,2025-10-05,300,311,1,600.942760942761,168
940,2024-02-09,Europe,Paid Ads,Standard,35.0,Cancelled,2024-02-09,2024-12-12,11,385.0,2024-12-05,604,307,1,600.942760942761,169
1080,2024-08-01,Europe,Paid Ads,Standard,35.0,Cancelled,2024-08-01,2025-06-17,11,385.0,2025-05-28,430,320,1,600.942760942761,170
135,2024-08-03,Europe,Paid Ads,Basic,15.0,Active,2024-08-03,,25,375.0,2026-07-24,8,728,0,600.942760942761,171
301,2024-07-30,Europe,Organic Search,Basic,15.0,Active,2024-07-30,,25,375.0,2026-07-20,12,732,0,600.942760942761,172
343,2024-08-05,Europe,Organic Search,Basic,15.0,Active,2024-08-05,,25,375.0,2026-07-26,6,726,0,600.942760942761,173
405,2024-07-14,Europe,Referral,Basic,15.0,Active,2024-07-14,,25,375.0,2026-07-04,28,748,0,600.942760942761,174
430,2024-07-28,Europe,Social Media,Premium,75.0,Cancelled,2024-07-28,2024-12-04,5,375.0,2024-11-25,614,129,1,600.942760942761,175
599,2024-07-24,Europe,Paid Ads,Basic,15.0,Active,2024-07-24,,25,375.0,2026-07-14,18,738,0,600.942760942761,176
619,2024-08-10,Europe,Referral,Basic,15.0,Active,2024-08-10,,25,375.0,2026-07-31,1,721,0,600.942760942761,177
646,2024-11-29,Europe,Paid Ads,Premium,75.0,Cancelled,2024-11-29,2025-04-10,5,375.0,2025-03-29,490,132,1,600.942760942761,178
692,2024-07-17,Europe,Paid Ads,Basic,15.0,Active,2024-07-17,,25,375.0,2026-07-07,25,745,0,600.942760942761,179
1036,2024-07-19,Europe,Social Media,Basic,15.0,Active,2024-07-19,,25,375.0,2026-07-09,23,743,0,600.942760942761,180
108,2024-09-09,Europe,Organic Search,Basic,15.0,Active,2024-09-09,,24,360.0,2026-07-31,1,691,0,600.942760942761,181
112,2024-08-31,Europe,Organic Search,Basic,15.0,Active,2024-08-31,,24,360.0,2026-07-22,10,700,0,600.942760942761,182
143,2024-08-18,Europe,Referral,Basic,15.0,Active,2024-08-18,,24,360.0,2026-07-09,23,713,0,600.942760942761,183
929,2024-09-04,Europe,Social Media,Basic,15.0,Active,2024-09-04,,24,360.0,2026-07-26,6,696,0,600.942760942761,184
437,2024-05-27,Europe,Organic Search,Standard,35.0,Cancelled,2024-05-27,2025-03-10,10,350.0,2025-02-21,526,287,1,600.942760942761,185
742,2024-02-19,Europe,Organic Search,Standard,35.0,Cancelled,2024-02-19,2024-12-07,10,350.0,2024-11-15,624,292,1,600.942760942761,186
762,2025-02-09,Europe,Social Media,Standard,35.0,Cancelled,2025-02-09,2025-11-08,10,350.0,2025-11-06,268,272,1,600.942760942761,187
848,2024-04-27,Europe,Referral,Standard,35.0,Cancelled,2024-04-27,2025-02-01,10,350.0,2025-01-22,556,280,1,600.942760942761,188
107,2024-10-03,Europe,Paid Ads,Basic,15.0,Active,2024-10-03,,23,345.0,2026-07-25,7,667,0,600.942760942761,189
192,2024-10-09,Europe,Paid Ads,Basic,15.0,Active,2024-10-09,,23,345.0,2026-07-31,1,661,0,600.942760942761,190
504,2024-09-22,Europe,Social Media,Basic,15.0,Active,2024-09-22,,23,345.0,2026-07-14,18,678,0,600.942760942761,191
604,2024-09-30,Europe,Paid Ads,Basic,15.0,Active,2024-09-30,,23,345.0,2026-07-22,10,670,0,600.942760942761,192
706,2024-10-03,Europe,Organic Search,Basic,15.0,Active,2024-10-03,,23,345.0,2026-07-25,7,667,0,600.942760942761,193
157,2024-10-21,Europe,Paid Ads,Basic,15.0,Active,2024-10-21,,22,330.0,2026-07-13,19,649,0,600.942760942761,194
326,2024-10-12,Europe,Organic Search,Basic,15.0,Active,2024-10-12,,22,330.0,2026-07-04,28,658,0,600.942760942761,195
577,2024-10-11,Europe,Paid Ads,Basic,15.0,Active,2024-10-11,,22,330.0,2026-07-03,29,659,0,600.942760942761,196
629,2024-11-04,Europe,Paid Ads,Basic,15.0,Active,2024-11-04,,22,330.0,2026-07-27,5,635,0,600.942760942761,197
754,2024-10-12,Europe,Paid Ads,Basic,15.0,Active,2024-10-12,,22,330.0,2026-07-04,28,658,0,600.942760942761,198
913,2024-10-15,Europe,Organic Search,Basic,15.0,Active,2024-10-15,,22,330.0,2026-07-07,25,655,0,600.942760942761,199
1003,2024-11-06,Europe,Organic Search,Basic,15.0,Active,2024-11-06,,22,330.0,2026-07-29,3,633,0,600.942760942761,200
241,2024-11-20,Europe,Paid Ads,Basic,15.0,Active,2024-11-20,,21,315.0,2026-07-13,19,619,0,600.942760942761,201
600,2024-12-05,Europe,Organic Search,Basic,15.0,Active,2024-12-05,,21,315.0,2026-07-28,4,604,0,600.942760942761,202
648,2024-11-11,Europe,Paid Ads,Standard,35.0,Cancelled,2024-11-11,2025-07-28,9,315.0,2025-07-09,388,259,1,600.942760942761,203
772,2024-11-16,Europe,Referral,Basic,15.0,Active,2024-11-16,,21,315.0,2026-07-09,23,623,0,600.942760942761,204
802,2024-04-26,Europe,Organic Search,Standard,35.0,Cancelled,2024-04-26,2024-12-31,9,315.0,2024-12-22,587,249,1,600.942760942761,205
949,2024-05-10,Europe,Referral,Standard,35.0,Cancelled,2024-05-10,2025-01-19,9,315.0,2025-01-05,573,254,1,600.942760942761,206
976,2024-11-29,Europe,Organic Search,Basic,15.0,Active,2024-11-29,,21,315.0,2026-07-22,10,610,0,600.942760942761,207
1100,2024-11-20,Europe,Paid Ads,Basic,15.0,Active,2024-11-20,,21,315.0,2026-07-13,19,619,0,600.942760942761,208
259,2025-01-03,Europe,Referral,Basic,15.0,Active,2025-01-03,,20,300.0,2026-07-27,5,575,0,600.942760942761,209
524,2024-12-24,Europe,Referral,Basic,15.0,Active,2024-12-24,,20,300.0,2026-07-17,15,585,0,600.942760942761,210
555,2024-12-19,Europe,Social Media,Basic,15.0,Active,2024-12-19,,20,300.0,2026-07-12,20,590,0,600.942760942761,211
588,2024-12-22,Europe,Paid Ads,Basic,15.0,Active,2024-12-22,,20,300.0,2026-07-15,17,587,0,600.942760942761,212
617,2024-12-25,Europe,Referral,Basic,15.0,Active,2024-12-25,,20,300.0,2026-07-18,14,584,0,600.942760942761,213
680,2024-12-10,Europe,Referral,Basic,15.0,Active,2024-12-10,,20,300.0,2026-07-03,29,599,0,600.942760942761,214
829,2025-01-08,Europe,Social Media,Basic,15.0,Active,2025-01-08,,20,300.0,2026-08-01,0,570,0,600.942760942761,215
888,2024-12-14,Europe,Paid Ads,Basic,15.0,Active,2024-12-14,,20,300.0,2026-07-07,25,595,0,600.942760942761,216
927,2025-01-15,Europe,Social Media,Premium,75.0,Cancelled,2025-01-15,2025-04-23,4,300.0,2025-04-15,473,98,1,600.942760942761,217
330,2025-01-22,Europe,Social Media,Basic,15.0,Active,2025-01-22,,19,285.0,2026-07-16,16,556,0,600.942760942761,218
618,2025-01-24,Europe,Paid Ads,Basic,15.0,Active,2025-01-24,,19,285.0,2026-07-18,14,554,0,600.942760942761,219
636,2025-02-07,Europe,Referral,Basic,15.0,Active,2025-02-07,,19,285.0,2026-08-01,0,540,0,600.942760942761,220
963,2025-01-15,Europe,Paid Ads,Basic,15.0,Active,2025-01-15,,19,285.0,2026-07-09,23,563,0,600.942760942761,221
935,2025-04-29,Europe,Referral,Standard,35.0,Cancelled,2025-04-29,2025-12-16,8,280.0,2025-11-25,249,231,1,600.942760942761,222
1054,2024-06-05,Europe,Paid Ads,Standard,35.0,Cancelled,2024-06-05,2025-01-22,8,280.0,2025-01-01,577,231,1,600.942760942761,223
1095,2025-03-10,Europe,Paid Ads,Standard,35.0,Cancelled,2025-03-10,2025-10-29,8,280.0,2025-10-06,299,233,1,600.942760942761,224
782,2025-02-21,Europe,Organic Search,Basic,15.0,Active,2025-02-21,,18,270.0,2026-07-16,16,526,0,600.942760942761,225
790,2025-02-25,Europe,Organic Search,Basic,15.0,Active,2025-02-25,,18,270.0,2026-07-20,12,522,0,600.942760942761,226
889,2025-02-08,Europe,Paid Ads,Basic,15.0,Active,2025-02-08,,18,270.0,2026-07-03,29,539,0,600.942760942761,227
954,2025-03-06,Europe,Paid Ads,Basic,15.0,Active,2025-03-06,,18,270.0,2026-07-29,3,513,0,600.942760942761,228
1001,2025-02-09,Europe,Paid Ads,Basic,15.0,Active,2025-02-09,,18,270.0,2026-07-04,28,538,0,600.942760942761,229
1052,2025-02-24,Europe,Organic Search,Basic,15.0,Active,2025-02-24,,18,270.0,2026-07-19,13,523,0,600.942760942761,230
300,2025-03-22,Europe,Paid Ads,Basic,15.0,Active,2025-03-22,,17,255.0,2026-07-15,17,497,0,600.942760942761,231
399,2025-03-10,Europe,Paid Ads,Basic,15.0,Active,2025-03-10,,17,255.0,2026-07-03,29,509,0,600.942760942761,232
568,2025-03-23,Europe,Referral,Basic,15.0,Active,2025-03-23,,17,255.0,2026-07-16,16,496,0,600.942760942761,233
999,2025-03-13,Europe,Referral,Basic,15.0,Active,2025-03-13,,17,255.0,2026-07-06,26,506,0,600.942760942761,234
360,2025-04-14,Europe,Referral,Basic,15.0,Active,2025-04-14,,16,240.0,2026-07-08,24,474,0,600.942760942761,235
820,2025-05-05,Europe,Paid Ads,Basic,15.0,Active,2025-05-05,,16,240.0,2026-07-29,3,453,0,600.942760942761,236
956,2025-04-20,Europe,Organic Search,Basic,15.0,Active,2025-04-20,,16,240.0,2026-07-14,18,468,0,600.942760942761,237
249,2025-05-13,Europe,Paid Ads,Basic,15.0,Active,2025-05-13,,15,225.0,2026-07-07,25,445,0,600.942760942761,238
425,2025-03-13,Europe,Paid Ads,Premium,75.0,Cancelled,2025-03-13,2025-06-08,3,225.0,2025-05-12,446,87,1,600.942760942761,239
605,2025-05-09,Europe,Organic Search,Basic,15.0,Active,2025-05-09,,15,225.0,2026-07-03,29,449,0,600.942760942761,240
725,2025-04-02,Europe,Paid Ads,Premium,75.0,Cancelled,2025-04-02,2025-06-02,3,225.0,2025-06-01,426,61,1,600.942760942761,241
589,2025-03-16,Europe,Paid Ads,Standard,35.0,Cancelled,2025-03-16,2025-09-03,6,210.0,2025-08-13,353,171,1,600.942760942761,242
596,2024-07-17,Europe,Organic Search,Standard,35.0,Cancelled,2024-07-17,2025-01-06,6,210.0,2024-12-14,595,173,1,600.942760942761,243
928,2024-01-26,Europe,Paid Ads,Basic,15.0,Cancelled,2024-01-26,2025-01-22,13,195.0,2025-01-20,558,362,1,600.942760942761,244
283,2024-08-07,Europe,Referral,Basic,15.0,Cancelled,2024-08-07,2025-07-13,12,180.0,2025-07-03,394,340,1,600.942760942761,245
638,2024-06-25,Europe,Paid Ads,Basic,15.0,Cancelled,2024-06-25,2025-06-07,12,180.0,2025-05-21,437,347,1,600.942760942761,246
655,2025-04-02,Europe,Referral,Basic,15.0,Cancelled,2025-04-02,2026-03-20,12,180.0,2026-02-26,156,352,1,600.942760942761,247
656,2024-12-26,Europe,Organic Search,Standard,35.0,Cancelled,2024-12-26,2025-05-21,5,175.0,2025-04-25,463,146,1,600.942760942761,248
203,2024-02-23,Europe,Paid Ads,Basic,15.0,Cancelled,2024-02-23,2024-12-29,11,165.0,2024-12-19,590,310,1,600.942760942761,249
583,2024-02-08,Europe,Social Media,Basic,15.0,Cancelled,2024-02-08,2024-12-14,11,165.0,2024-12-04,605,310,1,600.942760942761,250
602,2024-04-26,Europe,Paid Ads,Basic,15.0,Cancelled,2024-04-26,2025-03-16,11,165.0,2025-02-20,527,324,1,600.942760942761,251
671,2025-03-03,Europe,Organic Search,Basic,15.0,Cancelled,2025-03-03,2026-01-08,11,165.0,2025-12-28,216,311,1,600.942760942761,252
718,2025-01-09,Europe,Paid Ads,Basic,15.0,Cancelled,2025-01-09,2025-11-21,11,165.0,2025-11-05,269,316,1,600.942760942761,253
732,2024-03-25,Europe,Paid Ads,Basic,15.0,Cancelled,2024-03-25,2025-02-05,11,165.0,2025-01-19,559,317,1,600.942760942761,254
791,2024-04-25,Europe,Referral,Basic,15.0,Cancelled,2024-04-25,2025-02-24,11,165.0,2025-02-19,528,305,1,600.942760942761,255
870,2024-01-24,Europe,Social Media,Basic,15.0,Cancelled,2024-01-24,2024-12-11,11,165.0,2024-11-19,620,322,1,600.942760942761,256
1012,2024-08-24,Europe,Paid Ads,Basic,15.0,Cancelled,2024-08-24,2025-06-27,11,165.0,2025-06-20,407,307,1,600.942760942761,257
1033,2025-02-26,Europe,Paid Ads,Basic,15.0,Cancelled,2025-02-26,2026-01-14,11,165.0,2025-12-23,221,322,1,600.942760942761,258
647,2025-02-25,Europe,Organic Search,Basic,15.0,Cancelled,2025-02-25,2025-12-08,10,150.0,2025-11-22,252,286,1,600.942760942761,259
713,2024-02-08,Europe,Referral,Basic,15.0,Cancelled,2024-02-08,2024-11-20,10,150.0,2024-11-04,635,286,1,600.942760942761,260
265,2025-01-18,Europe,Paid Ads,Standard,35.0,Cancelled,2025-01-18,2025-05-03,4,140.0,2025-04-18,470,105,1,600.942760942761,261
486,2024-11-05,Europe,Referral,Standard,35.0,Cancelled,2024-11-05,2025-02-23,4,140.0,2025-02-03,544,110,1,600.942760942761,262
826,2024-04-14,Europe,Paid Ads,Standard,35.0,Cancelled,2024-04-14,2024-07-30,4,140.0,2024-07-13,749,107,1,600.942760942761,263
1076,2024-12-24,Europe,Organic Search,Standard,35.0,Cancelled,2024-12-24,2025-03-31,4,140.0,2025-03-24,495,97,1,600.942760942761,264
182,2024-12-05,Europe,Paid Ads,Basic,15.0,Cancelled,2024-12-05,2025-08-31,9,135.0,2025-08-02,364,269,1,600.942760942761,265
455,2024-03-18,Europe,Social Media,Basic,15.0,Cancelled,2024-03-18,2024-12-06,9,135.0,2024-11-13,626,263,1,600.942760942761,266
381,2025-02-10,Europe,Organic Search,Basic,15.0,Cancelled,2025-02-10,2025-09-21,8,120.0,2025-09-08,327,223,1,600.942760942761,267
412,2024-10-25,Europe,Social Media,Basic,15.0,Cancelled,2024-10-25,2025-06-11,8,120.0,2025-05-23,435,229,1,600.942760942761,268
522,2024-07-03,Europe,Organic Search,Basic,15.0,Cancelled,2024-07-03,2025-02-09,8,120.0,2025-01-29,549,221,1,600.942760942761,269
750,2025-02-03,Europe,Referral,Basic,15.0,Cancelled,2025-02-03,2025-09-10,8,120.0,2025-09-01,334,219,1,600.942760942761,270
855,2024-08-18,Europe,Referral,Basic,15.0,Cancelled,2024-08-18,2025-03-27,8,120.0,2025-03-16,503,221,1,600.942760942761,271
973,2024-08-06,Europe,Organic Search,Basic,15.0,Cancelled,2024-08-06,2025-03-11,8,120.0,2025-03-04,515,217,1,600.942760942761,272
1082,2024-01-05,Europe,Paid Ads,Basic,15.0,Cancelled,2024-01-05,2024-08-03,8,120.0,2024-08-02,729,211,1,600.942760942761,273
113,2024-11-02,Europe,Paid Ads,Basic,15.0,Cancelled,2024-11-02,2025-05-03,7,105.0,2025-05-01,457,182,1,600.942760942761,274
138,2024-01-05,Europe,Referral,Standard,35.0,Cancelled,2024-01-05,2024-03-13,3,105.0,2024-03-05,879,68,1,600.942760942761,275
392,2024-12-04,Europe,Paid Ads,Basic,15.0,Cancelled,2024-12-04,2025-06-19,7,105.0,2025-06-02,425,197,1,600.942760942761,276
470,2024-08-24,Europe,Organic Search,Basic,15.0,Cancelled,2024-08-24,2025-03-03,7,105.0,2025-02-20,527,191,1,600.942760942761,277
481,2024-07-08,Europe,Organic Search,Basic,15.0,Cancelled,2024-07-08,2025-01-28,7,105.0,2025-01-04,574,204,1,600.942760942761,278
666,2024-06-09,Europe,Organic Search,Basic,15.0,Cancelled,2024-06-09,2025-01-02,7,105.0,2024-12-06,603,207,1,600.942760942761,279
982,2025-01-09,Europe,Paid Ads,Basic,15.0,Cancelled,2025-01-09,2025-07-26,7,105.0,2025-07-08,389,198,1,600.942760942761,280
152,2024-07-16,Europe,Paid Ads,Basic,15.0,Cancelled,2024-07-16,2024-12-28,6,90.0,2024-12-13,596,165,1,600.942760942761,281
464,2024-10-19,Europe,Paid Ads,Basic,15.0,Cancelled,2024-10-19,2025-03-24,6,90.0,2025-03-18,501,156,1,600.942760942761,282
676,2024-06-23,Europe,Social Media,Basic,15.0,Cancelled,2024-06-23,2024-12-09,6,90.0,2024-11-20,619,169,1,600.942760942761,283
835,2024-07-31,Europe,Paid Ads,Basic,15.0,Cancelled,2024-07-31,2024-12-30,6,90.0,2024-12-28,581,152,1,600.942760942761,284
876,2024-04-22,Europe,Organic Search,Basic,15.0,Cancelled,2024-04-22,2024-09-25,6,90.0,2024-09-19,681,156,1,600.942760942761,285
155,2024-04-05,Europe,Paid Ads,Basic,15.0,Cancelled,2024-04-05,2024-08-06,5,75.0,2024-08-03,728,123,1,600.942760942761,286
914,2024-12-19,Europe,Paid Ads,Basic,15.0,Cancelled,2024-12-19,2025-04-26,5,75.0,2025-04-18,470,128,1,600.942760942761,287
332,2024-02-03,Europe,Paid Ads,Standard,35.0,Cancelled,2024-02-03,2024-03-31,2,70.0,2024-03-04,880,57,1,600.942760942761,288
730,2024-03-18,Europe,Organic Search,Standard,35.0,Cancelled,2024-03-18,2024-05-11,2,70.0,2024-04-17,836,54,1,600.942760942761,289
1067,2024-05-13,Europe,Social Media,Standard,35.0,Cancelled,2024-05-13,2024-07-09,2,70.0,2024-06-12,780,57,1,600.942760942761,290
185,2024-06-11,Europe,Organic Search,Basic,15.0,Cancelled,2024-06-11,2024-09-26,4,60.0,2024-09-09,691,107,1,600.942760942761,291
756,2024-09-28,Europe,Organic Search,Basic,15.0,Cancelled,2024-09-28,2025-01-17,4,60.0,2024-12-27,582,111,1,600.942760942761,292
778,2024-01-31,Europe,Paid Ads,Basic,15.0,Cancelled,2024-01-31,2024-05-12,4,60.0,2024-04-30,823,102,1,600.942760942761,293
236,2025-04-18,Europe,Paid Ads,Basic,15.0,Cancelled,2025-04-18,2025-06-20,3,45.0,2025-06-17,410,63,1,600.942760942761,294
255,2025-01-28,Europe,Paid Ads,Basic,15.0,Cancelled,2025-01-28,2025-03-29,3,45.0,2025-03-29,490,60,1,600.942760942761,295
998,2024-10-27,Europe,Organic Search,Basic,15.0,Cancelled,2024-10-27,2025-01-18,3,45.0,2024-12-26,583,83,1,600.942760942761,296
593,2024-07-26,Europe,Organic Search,Basic,15.0,Cancelled,2024-07-26,2024-09-11,2,30.0,2024-08-25,706,47,1,600.942760942761,297
852,2024-01-03,Latin America,Organic Search,Premium,75.0,Active,2024-01-03,,32,2400.0,2026-07-21,11,941,0,552.2115384615385,1
137,2024-04-10,Latin America,Social Media,Premium,75.0,Active,2024-04-10,,29,2175.0,2026-07-29,3,843,0,552.2115384615385,2
291,2024-05-26,Latin America,Paid Ads,Premium,75.0,Active,2024-05-26,,27,2025.0,2026-07-15,17,797,0,552.2115384615385,3
1048,2024-06-20,Latin America,Paid Ads,Premium,75.0,Active,2024-06-20,,26,1950.0,2026-07-10,22,772,0,552.2115384615385,4
256,2024-08-14,Latin America,Paid Ads,Premium,75.0,Active,2024-08-14,,24,1800.0,2026-07-05,27,717,0,552.2115384615385,5
705,2024-10-18,Latin America,Organic Search,Premium,75.0,Active,2024-10-18,,22,1650.0,2026-07-10,22,652,0,552.2115384615385,6
1096,2025-01-25,Latin America,Organic Search,Premium,75.0,Active,2025-01-25,,19,1425.0,2026-07-19,13,553,0,552.2115384615385,7
715,2025-03-15,Latin America,Paid Ads,Premium,75.0,Active,2025-03-15,,17,1275.0,2026-07-08,24,504,0,552.2115384615385,8
229,2025-05-02,Latin America,Paid Ads,Premium,75.0,Active,2025-05-02,,16,1200.0,2026-07-26,6,456,0,552.2115384615385,9
461,2024-01-02,Latin America,Paid Ads,Standard,35.0,Active,2024-01-02,,32,1120.0,2026-07-20,12,942,0,552.2115384615385,10
144,2024-02-05,Latin America,Paid Ads,Standard,35.0,Active,2024-02-05,,31,1085.0,2026-07-24,8,908,0,552.2115384615385,11
196,2024-01-17,Latin America,Paid Ads,Standard,35.0,Active,2024-01-17,,31,1085.0,2026-07-05,27,927,0,552.2115384615385,12
894,2024-01-31,Latin America,Paid Ads,Standard,35.0,Active,2024-01-31,,31,1085.0,2026-07-19,13,913,0,552.2115384615385,13
215,2024-03-03,Latin America,Social Media,Standard,35.0,Active,2024-03-03,,30,1050.0,2026-07-21,11,881,0,552.2115384615385,14
534,2024-03-12,Latin America,Paid Ads,Standard,35.0,Active,2024-03-12,,30,1050.0,2026-07-30,2,872,0,552.2115384615385,15
1061,2024-03-07,Latin America,Paid Ads,Standard,35.0,Active,2024-03-07,,30,1050.0,2026-07-25,7,877,0,552.2115384615385,16
269,2024-04-18,Latin America,Social Media,Standard,35.0,Active,2024-04-18,,28,980.0,2026-07-07,25,835,0,552.2115384615385,17
834,2024-04-23,Latin America,Organic Search,Standard,35.0,Active,2024-04-23,,28,980.0,2026-07-12,20,830,0,552.2115384615385,18
681,2024-05-26,Latin America,Social Media,Standard,35.0,Active,2024-05-26,,27,945.0,2026-07-15,17,797,0,552.2115384615385,19
657,2024-06-19,Latin America,Organic Search,Standard,35.0,Active,2024-06-19,,26,910.0,2026-07-09,23,773,0,552.2115384615385,20
907,2024-06-13,Latin America,Organic Search,Standard,35.0,Active,2024-06-13,,26,910.0,2026-07-03,29,779,0,552.2115384615385,21
573,2024-08-29,Latin America,Organic Search,Standard,35.0,Active,2024-08-29,,24,840.0,2026-07-20,12,702,0,552.2115384615385,22
114,2024-09-30,Latin America,Social Media,Standard,35.0,Active,2024-09-30,,23,805.0,2026-07-22,10,670,0,552.2115384615385,23
620,2024-09-20,Latin America,Paid Ads,Standard,35.0,Active,2024-09-20,,23,805.0,2026-07-12,20,680,0,552.2115384615385,24
838,2024-09-24,Latin America,Organic Search,Standard,35.0,Active,2024-09-24,,23,805.0,2026-07-16,16,676,0,552.2115384615385,25
669,2024-11-01,Latin America,Paid Ads,Standard,35.0,Active,2024-11-01,,22,770.0,2026-07-24,8,638,0,552.2115384615385,26
1017,2024-11-05,Latin America,Paid Ads,Standard,35.0,Active,2024-11-05,,22,770.0,2026-07-28,4,634,0,552.2115384615385,27
375,2024-11-21,Latin America,Referral,Standard,35.0,Active,2024-11-21,,21,735.0,2026-07-14,18,618,0,552.2115384615385,28
299,2024-12-22,Latin America,Social Media,Standard,35.0,Active,2024-12-22,,20,700.0,2026-07-15,17,587,0,552.2115384615385,29
418,2024-12-21,Latin America,Referral,Standard,35.0,Active,2024-12-21,,20,700.0,2026-07-14,18,588,0,552.2115384615385,30
939,2024-12-30,Latin America,Organic Search,Standard,35.0,Active,2024-12-30,,20,700.0,2026-07-23,9,579,0,552.2115384615385,31
227,2024-02-27,Latin America,Paid Ads,Premium,75.0,Cancelled,2024-02-27,2024-11-20,9,675.0,2024-10-24,646,267,1,552.2115384615385,32
173,2025-03-09,Latin America,Social Media,Standard,35.0,Active,2025-03-09,,18,630.0,2026-08-01,0,510,0,552.2115384615385,33
403,2025-02-23,Latin America,Referral,Standard,35.0,Active,2025-02-23,,18,630.0,2026-07-18,14,524,0,552.2115384615385,34
990,2025-02-28,Latin America,Paid Ads,Standard,35.0,Active,2025-02-28,,18,630.0,2026-07-23,9,519,0,552.2115384615385,35
290,2024-07-21,Latin America,Organic Search,Premium,75.0,Cancelled,2024-07-21,2025-03-04,8,600.0,2025-02-16,531,226,1,552.2115384615385,36
784,2025-04-07,Latin America,Organic Search,Standard,35.0,Active,2025-04-07,,17,595.0,2026-07-31,1,481,0,552.2115384615385,37
897,2025-03-14,Latin America,Organic Search,Standard,35.0,Active,2025-03-14,,17,595.0,2026-07-07,25,505,0,552.2115384615385,38
219,2025-05-06,Latin America,Paid Ads,Standard,35.0,Active,2025-05-06,,16,560.0,2026-07-30,2,452,0,552.2115384615385,39
328,2025-04-16,Latin America,Organic Search,Standard,35.0,Active,2025-04-16,,16,560.0,2026-07-10,22,472,0,552.2115384615385,40
769,2025-04-10,Latin America,Paid Ads,Standard,35.0,Active,2025-04-10,,16,560.0,2026-07-04,28,478,0,552.2115384615385,41
413,2024-09-10,Latin America,Paid Ads,Premium,75.0,Cancelled,2024-09-10,2025-03-23,7,525.0,2025-03-09,510,194,1,552.2115384615385,42
176,2024-01-02,Latin America,Social Media,Basic,15.0,Active,2024-01-02,,32,480.0,2026-07-20,12,942,0,552.2115384615385,43
118,2024-02-04,Latin America,Organic Search,Basic,15.0,Active,2024-02-04,,31,465.0,2026-07-23,9,909,0,552.2115384615385,44
197,2024-02-15,Latin America,Paid Ads,Basic,15.0,Active,2024-02-15,,30,450.0,2026-07-04,28,898,0,552.2115384615385,45
199,2024-10-28,Latin America,Social Media,Premium,75.0,Cancelled,2024-10-28,2025-04-10,6,450.0,2025-03-27,492,164,1,552.2115384615385,46
684,2024-03-03,Latin America,Paid Ads,Basic,15.0,Active,2024-03-03,,30,450.0,2026-07-21,11,881,0,552.2115384615385,47
429,2024-03-30,Latin America,Paid Ads,Basic,15.0,Active,2024-03-30,,29,435.0,2026-07-18,14,854,0,552.2115384615385,48
776,2024-03-19,Latin America,Paid Ads,Basic,15.0,Active,2024-03-19,,29,435.0,2026-07-07,25,865,0,552.2115384615385,49
158,2024-04-22,Latin America,Organic Search,Basic,15.0,Active,2024-04-22,,28,420.0,2026-07-11,21,831,0,552.2115384615385,50
806,2024-04-22,Latin America,Referral,Basic,15.0,Active,2024-04-22,,28,420.0,2026-07-11,21,831,0,552.2115384615385,51
258,2024-05-30,Latin America,Social Media,Basic,15.0,Active,2024-05-30,,27,405.0,2026-07-19,13,793,0,552.2115384615385,52
278,2024-05-24,Latin America,Social Media,Basic,15.0,Active,2024-05-24,,27,405.0,2026-07-13,19,799,0,552.2115384615385,53
597,2024-06-29,Latin America,Social Media,Basic,15.0,Active,2024-06-29,,26,390.0,2026-07-19,13,763,0,552.2115384615385,54
721,2024-06-18,Latin America,Paid Ads,Basic,15.0,Active,2024-06-18,,26,390.0,2026-07-08,24,774,0,552.2115384615385,55
156,2024-11-13,Latin America,Social Media,Standard,35.0,Cancelled,2024-11-13,2025-09-17,11,385.0,2025-09-09,326,308,1,552.2115384615385,56
586,2024-07-13,Latin America,Organic Search,Basic,15.0,Active,2024-07-13,,25,375.0,2026-07-03,29,749,0,552.2115384615385,57
881,2024-07-16,Latin America,Referral,Basic,15.0,Active,2024-07-16,,25,375.0,2026-07-06,26,746,0,552.2115384615385,58
198,2024-08-20,Latin America,Paid Ads,Basic,15.0,Active,2024-08-20,,24,360.0,2026-07-11,21,711,0,552.2115384615385,59
561,2024-08-22,Latin America,Paid Ads,Basic,15.0,Active,2024-08-22,,24,360.0,2026-07-13,19,709,0,552.2115384615385,60
979,2024-04-19,Latin America,Referral,Standard,35.0,Cancelled,2024-04-19,2025-02-05,10,350.0,2025-01-14,564,292,1,552.2115384615385,61
878,2024-10-29,Latin America,Social Media,Basic,15.0,Active,2024-10-29,,22,330.0,2026-07-21,11,641,0,552.2115384615385,62
295,2024-11-25,Latin America,Social Media,Basic,15.0,Active,2024-11-25,,21,315.0,2026-07-18,14,614,0,552.2115384615385,63
842,2024-05-29,Latin America,Social Media,Standard,35.0,Cancelled,2024-05-29,2025-02-10,9,315.0,2025-01-24,554,257,1,552.2115384615385,64
901,2024-12-03,Latin America,Organic Search,Basic,15.0,Active,2024-12-03,,21,315.0,2026-07-26,6,606,0,552.2115384615385,65
