customer_id,signup_date,region,acquisition_channel,plan_type,monthly_price,subscription_status,sub_start_date,sub_end_date,frequency,total_revenue,last_transaction_date,recency_days,tenure_days,is_churned,avg_region_revenue,region_spend_rank,r_score,f_score,m_score,rfm_score,cluster_id,customer_segment,churn_probability,risk_category
224,2024-10-01,Europe,Organic Search,Standard,35.0,Active,2024-10-01,,23,805.0,2026-07-23,9,669,0,600.942760942761,70,4,4,4,12,3,High Value,0.0,Low
505,2024-10-08,Europe,Social Media,Standard,35.0,Active,2024-10-08,,23,805.0,2026-07-30,2,662,0,600.942760942761,71,5,4,4,13,3,High Value,0.0,Low
746,2024-09-20,Europe,Organic Search,Standard,35.0,Active,2024-09-20,,23,805.0,2026-07-12,20,680,0,600.942760942761,72,3,4,4,11,3,High Value,0.0,Low
1035,2024-09-22,Europe,Organic Search,Standard,35.0,Active,2024-09-22,,23,805.0,2026-07-14,18,678,0,600.942760942761,73,3,4,4,11,3,High Value,0.0,Low
1044,2024-10-03,Europe,Paid Ads,Standard,35.0,Active,2024-10-03,,23,805.0,2026-07-25,7,667,0,600.942760942761,74,5,4,4,13,3,High Value,0.0,Low
237,2024-10-15,Europe,Paid Ads,Standard,35.0,Active,2024-10-15,,22,770.0,2026-07-07,25,655,0,600.942760942761,75,2,3,4,9,3,High Value,0.0,Low
402,2024-10-15,Europe,Social Media,Standard,35.0,Active,2024-10-15,,22,770.0,2026-07-07,25,655,0,600.942760942761,76,2,3,4,9,3,High Value,0.0,Low
682,2024-10-30,Europe,Organic Search,Standard,35.0,Active,2024-10-30,,22,770.0,2026-07-22,10,640,0,600.942760942761,77,4,3,4,11,3,High Value,0.0,Low
849,2024-10-21,Europe,Social Media,Standard,35.0,Active,2024-10-21,,22,770.0,2026-07-13,19,649,0,600.942760942761,78,3,3,4,10,3,High Value,0.0,Low
861,2024-11-07,Europe,Organic Search,Standard,35.0,Active,2024-11-07,,22,770.0,2026-07-30,2,632,0,600.942760942761,79,5,3,4,12,3,High Value,0.0,Low
891,2024-10-21,Europe,Paid Ads,Standard,35.0,Active,2024-10-21,,22,770.0,2026-07-13,19,649,0,600.942760942761,80,3,3,4,10,3,High Value,0.0,Low
909,2024-10-31,Europe,Social Media,Standard,35.0,Active,2024-10-31,,22,770.0,2026-07-23,9,639,0,600.942760942761,81,4,3,4,11,3,High Value,0.0,Low
959,2024-11-02,Europe,Referral,Standard,35.0,Active,2024-11-02,,22,770.0,2026-07-25,7,637,0,600.942760942761,82,5,3,4,12,3,High Value,0.0,Low
333,2024-05-05,Europe,Organic Search,Premium,75.0,Cancelled,2024-05-05,2025-02-02,10,750.0,2025-01-30,548,273,1,600.942760942761,83,1,2,4,7,1,Low Value,1.0,High
242,2024-12-01,Europe,Organic Search,Standard,35.0,Active,2024-12-01,,21,735.0,2026-07-24,8,608,0,600.942760942761,84,5,3,4,12,0,Mid Value,0.0,Low
650,2024-11-21,Europe,Paid Ads,Standard,35.0,Active,2024-11-21,,21,735.0,2026-07-14,18,618,0,600.942760942761,85,3,3,4,10,0,Mid Value,0.0,Low
833,2024-11-10,Europe,Paid Ads,Standard,35.0,Active,2024-11-10,,21,735.0,2026-07-03,29,629,0,600.942760942761,86,2,3,4,9,0,Mid Value,0.0,Low
361,2025-01-03,Europe,Paid Ads,Standard,35.0,Active,2025-01-03,,20,700.0,2026-07-27,5,575,0,600.942760942761,87,5,3,4,12,0,Mid Value,0.0,Low
448,2024-12-31,Europe,Social Media,Standard,35.0,Active,2024-12-31,,20,700.0,2026-07-24,8,578,0,600.942760942761,88,5,3,4,12,0,Mid Value,0.0,Low
882,2024-12-24,Europe,Paid Ads,Standard,35.0,Active,2024-12-24,,20,700.0,2026-07-17,15,585,0,600.942760942761,89,4,3,4,11,0,Mid Value,0.0,Low
334,2025-01-05,Europe,Paid Ads,Premium,75.0,Cancelled,2025-01-05,2025-09-07,9,675.0,2025-09-02,333,245,1,600.942760942761,90,2,1,4,7,1,Low Value,1.0,High
116,2025-01-20,Europe,Paid Ads,Standard,35.0,Active,2025-01-20,,19,665.0,2026-07-14,18,558,0,600.942760942761,91,3,3,4,10,0,Mid Value,0.0,Low
210,2025-01-25,Europe,Referral,Standard,35.0,Active,2025-01-25,,19,665.0,2026-07-19,13,553,0,600.942760942761,92,4,3,4,11,0,Mid Value,0.0,Low
243,2025-01-18,Europe,Social Media,Standard,35.0,Active,2025-01-18,,19,665.0,2026-07-12,20,560,0,600.942760942761,93,3,3,4,10,0,Mid Value,0.0,Low
270,2025-02-01,Europe,Paid Ads,Standard,35.0,Active,2025-02-01,,19,665.0,2026-07-26,6,546,0,600.942760942761,94,5,3,4,12,0,Mid Value,0.0,Low
529,2025-01-11,Europe,Organic Search,Standard,35.0,Active,2025-01-11,,19,665.0,2026-07-05,27,567,0,600.942760942761,95,2,3,4,9,0,Mid Value,0.0,Low
775,2025-01-26,Europe,Paid Ads,Standard,35.0,Active,2025-01-26,,19,665.0,2026-07-20,12,552,0,600.942760942761,96,4,3,4,11,0,Mid Value,0.0,Low
1031,2025-02-15,Europe,Social Media,Standard,35.0,Active,2025-02-15,,18,630.0,2026-07-10,22,532,0,600.942760942761,97,3,3,4,10,0,Mid Value,0.0,Low
445,2024-08-09,Europe,Organic Search,Premium,75.0,Cancelled,2024-08-09,2025-03-09,8,600.0,2025-03-07,512,212,1,600.942760942761,98,1,1,4,6,1,Low Value,1.0,High
992,2024-06-06,Europe,Organic Search,Premium,75.0,Cancelled,2024-06-06,2025-01-09,8,600.0,2025-01-02,576,217,1,600.942760942761,99,1,1,4,6,1,Low Value,1.0,High
117,2025-03-30,Europe,Social Media,Standard,35.0,Active,2025-03-30,,17,595.0,2026-07-23,9,489,0,600.942760942761,100,4,2,4,10,0,Mid Value,0.0,Low
398,2025-03-25,Europe,Social Media,Standard,35.0,Active,2025-03-25,,17,595.0,2026-07-18,14,494,0,600.942760942761,101,4,2,4,10,0,Mid Value,0.0,Low
729,2025-03-30,Europe,Organic Search,Standard,35.0,Active,2025-03-30,,17,595.0,2026-07-23,9,489,0,600.942760942761,102,4,2,4,10,0,Mid Value,0.0,Low
1010,2025-03-24,Europe,Paid Ads,Standard,35.0,Active,2025-03-24,,17,595.0,2026-07-17,15,495,0,600.942760942761,103,4,2,4,10,0,Mid Value,0.0,Low
1029,2025-03-25,Europe,Social Media,Standard,35.0,Active,2025-03-25,,17,595.0,2026-07-18,14,494,0,600.942760942761,104,4,2,4,10,0,Mid Value,0.0,Low
183,2025-04-17,Europe,Organic Search,Standard,35.0,Active,2025-04-17,,16,560.0,2026-07-11,21,471,0,600.942760942761,105,3,2,4,9,0,Mid Value,0.0,Low
317,2025-05-02,Europe,Paid Ads,Standard,35.0,Active,2025-05-02,,16,560.0,2026-07-26,6,456,0,600.942760942761,106,5,2,4,11,0,Mid Value,0.0,Low
457,2025-04-13,Europe,Paid Ads,Standard,35.0,Active,2025-04-13,,16,560.0,2026-07-07,25,475,0,600.942760942761,107,2,2,4,8,0,Mid Value,0.0,Low
510,2025-05-04,Europe,Referral,Standard,35.0,Active,2025-05-04,,16,560.0,2026-07-28,4,454,0,600.942760942761,108,5,2,4,11,0,Mid Value,0.0,Low
678,2025-04-10,Europe,Social Media,Standard,35.0,Active,2025-04-10,,16,560.0,2026-07-04,28,478,0,600.942760942761,109,2,2,4,8,0,Mid Value,0.0,Low
958,2025-04-13,Europe,Social Media,Standard,35.0,Active,2025-04-13,,16,560.0,2026-07-07,25,475,0,600.942760942761,110,2,2,4,8,0,Mid Value,0.0,Low
348,2024-07-25,Europe,Social Media,Premium,75.0,Cancelled,2024-07-25,2025-01-26,7,525.0,2025-01-21,557,185,1,600.942760942761,111,1,1,4,6,1,Low Value,1.0,High
414,2024-07-18,Europe,Organic Search,Premium,75.0,Cancelled,2024-07-18,2025-02-09,7,525.0,2025-01-14,564,206,1,600.942760942761,112,1,1,4,6,1,Low Value,1.0,High
521,2025-05-11,Europe,Paid Ads,Standard,35.0,Active,2025-05-11,,15,525.0,2026-07-05,27,447,0,600.942760942761,113,2,2,4,8,0,Mid Value,0.0,Low
694,2025-05-11,Europe,Organic Search,Standard,35.0,Active,2025-05-11,,15,525.0,2026-07-05,27,447,0,600.942760942761,114,2,2,4,8,0,Mid Value,0.0,Low
159,2024-01-02,Europe,Organic Search,Basic,15.0,Active,2024-01-02,,32,480.0,2026-07-20,12,942,0,600.942760942761,115,4,5,4,13,3,High Value,0.0,Low
285,2024-01-01,Europe,Organic Search,Basic,15.0,Active,2024-01-01,,32,480.0,2026-07-19,13,943,0,600.942760942761,116,4,5,4,13,3,High Value,0.0,Low
349,2024-01-14,Europe,Paid Ads,Basic,15.0,Active,2024-01-14,,32,480.0,2026-08-01,0,930,0,600.942760942761,117,5,5,4,14,3,High Value,0.0,Low
566,2024-01-13,Europe,Social Media,Basic,15.0,Active,2024-01-13,,32,480.0,2026-07-31,1,931,0,600.942760942761,118,5,5,4,14,3,High Value,0.0,Low
582,2024-01-04,Europe,Paid Ads,Basic,15.0,Active,2024-01-04,,32,480.0,2026-07-22,10,940,0,600.942760942761,119,4,5,4,13,3,High Value,0.0,Low
622,2024-01-07,Europe,Paid Ads,Basic,15.0,Active,2024-01-07,,32,480.0,2026-07-25,7,937,0,600.942760942761,120,5,5,4,14,3,High Value,0.0,Low
989,2024-01-02,Europe,Paid Ads,Basic,15.0,Active,2024-01-02,,32,480.0,2026-07-20,12,942,0,600.942760942761,121,4,5,4,13,3,High Value,0.0,Low
267,2024-01-25,Europe,Organic Search,Basic,15.0,Active,2024-01-25,,31,465.0,2026-07-13,19,919,0,600.942760942761,122,3,5,3,11,3,High Value,0.0,Low
358,2024-01-25,Europe,Referral,Basic,15.0,Active,2024-01-25,,31,465.0,2026-07-13,19,919,0,600.942760942761,123,3,5,3,11,3,High Value,0.0,Low
369,2024-02-09,Europe,Social Media,Basic,15.0,Active,2024-02-09,,31,465.0,2026-07-28,4,904,0,600.942760942761,124,5,5,3,13,3,High Value,0.0,Low
378,2024-02-07,Europe,Organic Search,Basic,15.0,Active,2024-02-07,,31,465.0,2026-07-26,6,906,0,600.942760942761,125,5,5,3,13,3,High Value,0.0,Low
475,2024-02-03,Europe,Referral,Basic,15.0,Active,2024-02-03,,31,465.0,2026-07-22,10,910,0,600.942760942761,126,4,5,3,12,3,High Value,0.0,Low
516,2024-01-16,Europe,Social Media,Basic,15.0,Active,2024-01-16,,31,465.0,2026-07-04,28,928,0,600.942760942761,127,2,5,3,10,3,High Value,0.0,Low
887,2024-02-04,Europe,Social Media,Basic,15.0,Active,2024-02-04,,31,465.0,2026-07-23,9,909,0,600.942760942761,128,4,5,3,12,3,High Value,0.0,Low
1059,2024-01-31,Europe,Organic Search,Basic,15.0,Active,2024-01-31,,31,465.0,2026-07-19,13,913,0,600.942760942761,129,4,5,3,12,3,High Value,0.0,Low
1087,2024-01-20,Europe,Organic Search,Basic,15.0,Active,2024-01-20,,31,465.0,2026-07-08,24,924,0,600.942760942761,130,3,5,4,12,3,High Value,0.0,Low
221,2024-02-16,Europe,Organic Search,Basic,15.0,Active,2024-02-16,,30,450.0,2026-07-05,27,897,0,600.942760942761,131,2,5,3,10,3,High Value,0.0,Low
544,2024-03-08,Europe,Organic Search,Basic,15.0,Active,2024-03-08,,30,450.0,2026-07-26,6,876,0,600.942760942761,132,5,5,3,13,3,High Value,0.0,Low
640,2024-03-06,Europe,Referral,Basic,15.0,Active,2024-03-06,,30,450.0,2026-07-24,8,878,0,600.942760942761,133,5,5,3,13,3,High Value,0.0,Low
967,2024-03-07,Europe,Paid Ads,Basic,15.0,Active,2024-03-07,,30,450.0,2026-07-25,7,877,0,600.942760942761,134,5,5,3,13,3,High Value,0.0,Low
1042,2024-03-02,Europe,Paid Ads,Basic,15.0,Active,2024-03-02,,30,450.0,2026-07-20,12,882,0,600.942760942761,135,4,5,3,12,3,High Value,0.0,Low
142,2024-04-05,Europe,Organic Search,Basic,15.0,Active,2024-04-05,,29,435.0,2026-07-24,8,848,0,600.942760942761,136,5,5,3,13,3,High Value,0.0,Low
193,2024-04-06,Europe,Paid Ads,Basic,15.0,Active,2024-04-06,,29,435.0,2026-07-25,7,847,0,600.942760942761,137,5,5,3,13,3,High Value,0.0,Low
218,2024-04-10,Europe,Referral,Basic,15.0,Active,2024-04-10,,29,435.0,2026-07-29,3,843,0,600.942760942761,138,5,5,3,13,3,High Value,0.0,Low
228,2024-04-05,Europe,Referral,Basic,15.0,Active,2024-04-05,,29,435.0,2026-07-24,8,848,0,600.942760942761,139,5,5,3,13,3,High Value,0.0,Low
595,2024-03-19,Europe,Paid Ads,Basic,15.0,Active,2024-03-19,,29,435.0,2026-07-07,25,865,0,600.942760942761,140,2,5,3,10,3,High Value,0.0,Low
711,2024-03-17,Europe,Organic Search,Basic,15.0,Active,2024-03-17,,29,435.0,2026-07-05,27,867,0,600.942760942761,141,2,5,3,10,3,High Value,0.0,Low
845,2024-04-04,Europe,Organic Search,Basic,15.0,Active,2024-04-04,,29,435.0,2026-07-23,9,849,0,600.942760942761,142,4,5,3,12,3,High Value,0.0,Low
1037,2024-03-24,Europe,Referral,Basic,15.0,Active,2024-03-24,,29,435.0,2026-07-12,20,860,0,600.942760942761,143,3,5,3,11,3,High Value,0.0,Low
1091,2024-04-11,Europe,Paid Ads,Basic,15.0,Active,2024-04-11,,29,435.0,2026-07-30,2,842,0,600.942760942761,144,5,5,3,13,3,High Value,0.0,Low
172,2024-05-08,Europe,Referral,Basic,15.0,Active,2024-05-08,,28,420.0,2026-07-27,5,815,0,600.942760942761,145,5,5,3,13,3,High Value,0.0,Low
175,2024-04-21,Europe,Paid Ads,Basic,15.0,Active,2024-04-21,,28,420.0,2026-07-10,22,832,0,600.942760942761,146,3,5,3,11,3,High Value,0.0,Low
226,2024-05-06,Europe,Paid Ads,Basic,15.0,Active,2024-05-06,,28,420.0,2026-07-25,7,817,0,600.942760942761,147,5,5,3,13,3,High Value,0.0,Low
282,2024-05-05,Europe,Organic Search,Basic,15.0,Active,2024-05-05,,28,420.0,2026-07-24,8,818,0,600.942760942761,148,5,5,3,13,3,High Value,0.0,Low
322,2024-04-21,Europe,Paid Ads,Basic,15.0,Active,2024-04-21,,28,420.0,2026-07-10,22,832,0,600.942760942761,149,3,5,3,11,3,High Value,0.0,Low
359,2024-04-18,Europe,Paid Ads,Basic,15.0,Active,2024-04-18,,28,420.0,2026-07-07,25,835,0,600.942760942761,150,2,5,3,10,3,High Value,0.0,Low
740,2024-05-09,Europe,Organic Search,Basic,15.0,Active,2024-05-09,,28,420.0,2026-07-28,4,814,0,600.942760942761,151,5,5,3,13,3,High Value,0.0,Low
810,2024-10-10,Europe,Referral,Standard,35.0,Cancelled,2024-10-10,2025-09-08,12,420.0,2025-09-05,330,333,1,600.942760942761,152,2,2,3,7,1,Low Value,1.0,High
836,2024-04-22,Europe,Organic Search,Basic,15.0,Active,2024-04-22,,28,420.0,2026-07-11,21,831,0,600.942760942761,153,3,5,3,11,3,High Value,0.0,Low
862,2024-04-20,Europe,Referral,Basic,15.0,Active,2024-04-20,,28,420.0,2026-07-09,23,833,0,600.942760942761,154,3,5,3,11,3,High Value,0.0,Low
1024,2024-04-18,Europe,Paid Ads,Basic,15.0,Active,2024-04-18,,28,420.0,2026-07-07,25,835,0,600.942760942761,155,2,5,3,10,3,High Value,0.0,Low
1058,2024-04-25,Europe,Paid Ads,Basic,15.0,Active,2024-04-25,,28,420.0,2026-07-14,18,828,0,600.942760942761,156,3,5,3,11,3,High Value,0.0,Low
162,2024-06-08,Europe,Paid Ads,Basic,15.0,Active,2024-06-08,,27,405.0,2026-07-28,4,784,0,600.942760942761,157,5,4,3,12,3,High Value,0.0,Low
240,2024-05-26,Europe,Social Media,Basic,15.0,Active,2024-05-26,,27,405.0,2026-07-15,17,797,0,600.942760942761,158,3,4,3,10,3,High Value,0.0,Low
111,2024-06-23,Europe,Paid Ads,Basic,15.0,Active,2024-06-23,,26,390.0,2026-07-13,19,769,0,600.942760942761,159,3,4,3,10,3,High Value,0.0,Low
433,2024-06-28,Europe,Social Media,Basic,15.0,Active,2024-06-28,,26,390.0,2026-07-18,14,764,0,600.942760942761,160,4,4,3,11,3,High Value,0.0,Low
539,2024-06-25,Europe,Paid Ads,Basic,15.0,Active,2024-06-25,,26,390.0,2026-07-15,17,767,0,600.942760942761,161,3,4,3,10,3,High Value,0.0,Low
541,2024-06-26,Europe,Social Media,Basic,15.0,Active,2024-06-26,,26,390.0,2026-07-16,16,766,0,600.942760942761,162,4,4,3,11,3,High Value,0.0,Low
801,2024-07-09,Europe,Organic Search,Basic,15.0,Active,2024-07-09,,26,390.0,2026-07-29,3,753,0,600.942760942761,163,5,4,3,12,3,High Value,0.0,Low
893,2024-06-22,Europe,Organic Search,Basic,15.0,Active,2024-06-22,,26,390.0,2026-07-12,20,770,0,600.942760942761,164,3,4,3,10,3,High Value,0.0,Low
931,2024-06-15,Europe,Social Media,Basic,15.0,Active,2024-06-15,,26,390.0,2026-07-05,27,777,0,600.942760942761,165,2,4,3,9,3,High Value,0.0,Low
1028,2024-06-25,Europe,Referral,Basic,15.0,Active,2024-06-25,,26,390.0,2026-07-15,17,767,0,600.942760942761,166,3,4,3,10,3,High Value,0.0,Low
364,2025-03-29,Europe,Organic Search,Standard,35.0,Cancelled,2025-03-29,2026-01-28,11,385.0,2026-01-23,190,305,1,600.942760942761,167,2,2,3,7,0,Mid Value,1.0,High
532,2024-12-09,Europe,Paid Ads,Standard,35.0,Cancelled,2024-12-09,2025-10-16,11,385.0,2025-10-05,300,311,1,600.942760942761,168,2,2,3,7,1,Low Value,1.0,High
940,2024-02-09,Europe,Paid Ads,Standard,35.0,Cancelled,2024-02-09,2024-12-12,11,385.0,2024-12-05,604,307,1,600.942760942761,169,1,2,3,6,1,Low Value,1.0,High
1080,2024-08-01,Europe,Paid Ads,Standard,35.0,Cancelled,2024-08-01,2025-06-17,11,385.0,2025-05-28,430,320,1,600.942760942761,170,1,2,3,6,1,Low Value,1.0,High
135,2024-08-03,Europe,Paid Ads,Basic,15.0,Active,2024-08-03,,25,375.0,2026-07-24,8,728,0,600.942760942761,171,5,4,3,12,0,Mid Value,0.0,Low
301,2024-07-30,Europe,Organic Search,Basic,15.0,Active,2024-07-30,,25,375.0,2026-07-20,12,732,0,600.942760942761,172,4,4,3,11,0,Mid Value,0.0,Low
343,2024-08-05,Europe,Organic Search,Basic,15.0,Active,2024-08-05,,25,375.0,2026-07-26,6,726,0,600.942760942761,173,5,4,3,12,0,Mid Value,0.0,Low
405,2024-07-14,Europe,Referral,Basic,15.0,Active,2024-07-14,,25,375.0,2026-07-04,28,748,0,600.942760942761,174,2,4,3,9,0,Mid Value,0.0,Low
430,2024-07-28,Europe,Social Media,Premium,75.0,Cancelled,2024-07-28,2024-12-04,5,375.0,2024-11-25,614,129,1,600.942760942761,175,1,1,3,5,1,Low Value,1.0,High
599,2024-07-24,Europe,Paid Ads,Basic,15.0,Active,2024-07-24,,25,375.0,2026-07-14,18,738,0,600.942760942761,176,3,4,3,10,0,Mid Value,0.0,Low
619,2024-08-10,Europe,Referral,Basic,15.0,Active,2024-08-10,,25,375.0,2026-07-31,1,721,0,600.942760942761,177,5,4,3,12,0,Mid Value,0.0,Low
646,2024-11-29,Europe,Paid Ads,Premium,75.0,Cancelled,2024-11-29,2025-04-10,5,375.0,2025-03-29,490,132,1,600.942760942761,178,1,1,3,5,1,Low Value,1.0,High
692,2024-07-17,Europe,Paid Ads,Basic,15.0,Active,2024-07-17,,25,375.0,2026-07-07,25,745,0,600.942760942761,179,2,4,3,9,0,Mid Value,0.0,Low
1036,2024-07-19,Europe,Social Media,Basic,15.0,Active,2024-07-19,,25,375.0,2026-07-09,23,743,0,600.942760942761,180,3,4,3,10,0,Mid Value,0.0,Low
108,2024-09-09,Europe,Organic Search,Basic,15.0,Active,2024-09-09,,24,360.0,2026-07-31,1,691,0,600.942760942761,181,5,4,3,12,0,Mid Value,0.0,Low
112,2024-08-31,Europe,Organic Search,Basic,15.0,Active,2024-08-31,,24,360.0,2026-07-22,10,700,0,600.942760942761,182,4,4,3,11,0,Mid Value,0.0,Low
143,2024-08-18,Europe,Referral,Basic,15.0,Active,2024-08-18,,24,360.0,2026-07-09,23,713,0,600.942760942761,183,3,4,3,10,0,Mid Value,0.0,Low
929,2024-09-04,Europe,Social Media,Basic,15.0,Active,2024-09-04,,24,360.0,2026-07-26,6,696,0,600.942760942761,184,5,4,3,12,0,Mid Value,0.0,Low
437,2024-05-27,Europe,Organic Search,Standard,35.0,Cancelled,2024-05-27,2025-03-10,10,350.0,2025-02-21,526,287,1,600.942760942761,185,1,2,3,6,1,Low Value,1.0,High
742,2024-02-19,Europe,Organic Search,Standard,35.0,Cancelled,2024-02-19,2024-12-07,10,350.0,2024-11-15,624,292,1,600.942760942761,186,1,2,3,6,1,Low Value,1.0,High
762,2025-02-09,Europe,Social Media,Standard,35.0,Cancelled,2025-02-09,2025-11-08,10,350.0,2025-11-06,268,272,1,600.942760942761,187,2,2,3,7,1,Low Value,0.99,High
848,2024-04-27,Europe,Referral,Standard,35.0,Cancelled,2024-04-27,2025-02-01,10,350.0,2025-01-22,556,280,1,600.942760942761,188,1,2,3,6,1,Low Value,1.0,High
107,2024-10-03,Europe,Paid Ads,Basic,15.0,Active,2024-10-03,,23,345.0,2026-07-25,7,667,0,600.942760942761,189,5,4,2,11,0,Mid Value,0.0,Low
192,2024-10-09,Europe,Paid Ads,Basic,15.0,Active,2024-10-09,,23,345.0,2026-07-31,1,661,0,600.942760942761,190,5,4,2,11,0,Mid Value,0.0,Low
504,2024-09-22,Europe,Social Media,Basic,15.0,Active,2024-09-22,,23,345.0,2026-07-14,18,678,0,600.942760942761,191,3,4,2,9,0,Mid Value,0.0,Low
604,2024-09-30,Europe,Paid Ads,Basic,15.0,Active,2024-09-30,,23,345.0,2026-07-22,10,670,0,600.942760942761,192,4,4,2,10,0,Mid Value,0.0,Low
706,2024-10-03,Europe,Organic Search,Basic,15.0,Active,2024-10-03,,23,345.0,2026-07-25,7,667,0,600.942760942761,193,5,4,2,11,0,Mid Value,0.0,Low
157,2024-10-21,Europe,Paid Ads,Basic,15.0,Active,2024-10-21,,22,330.0,2026-07-13,19,649,0,600.942760942761,194,3,3,2,8,0,Mid Value,0.0,Low
326,2024-10-12,Europe,Organic Search,Basic,15.0,Active,2024-10-12,,22,330.0,2026-07-04,28,658,0,600.942760942761,195,2,3,2,7,0,Mid Value,0.0,Low
577,2024-10-11,Europe,Paid Ads,Basic,15.0,Active,2024-10-11,,22,330.0,2026-07-03,29,659,0,600.942760942761,196,2,3,2,7,0,Mid Value,0.0,Low
629,2024-11-04,Europe,Paid Ads,Basic,15.0,Active,2024-11-04,,22,330.0,2026-07-27,5,635,0,600.942760942761,197,5,3,2,10,0,Mid Value,0.0,Low
754,2024-10-12,Europe,Paid Ads,Basic,15.0,Active,2024-10-12,,22,330.0,2026-07-04,28,658,0,600.942760942761,198,2,3,2,7,0,Mid Value,0.0,Low
913,2024-10-15,Europe,Organic Search,Basic,15.0,Active,2024-10-15,,22,330.0,2026-07-07,25,655,0,600.942760942761,199,2,3,2,7,0,Mid Value,0.0,Low
1003,2024-11-06,Europe,Organic Search,Basic,15.0,Active,2024-11-06,,22,330.0,2026-07-29,3,633,0,600.942760942761,200,5,3,2,10,0,Mid Value,0.0,Low
241,2024-11-20,Europe,Paid Ads,Basic,15.0,Active,2024-11-20,,21,315.0,2026-07-13,19,619,0,600.942760942761,201,3,3,2,8,0,Mid Value,0.0,Low
600,2024-12-05,Europe,Organic Search,Basic,15.0,Active,2024-12-05,,21,315.0,2026-07-28,4,604,0,600.942760942761,202,5,3,2,10,0,Mid Value,0.0,Low
648,2024-11-11,Europe,Paid Ads,Standard,35.0,Cancelled,2024-11-11,2025-07-28,9,315.0,2025-07-09,388,259,1,600.942760942761,203,2,1,2,5,1,Low Value,1.0,High
772,2024-11-16,Europe,Referral,Basic,15.0,Active,2024-11-16,,21,315.0,2026-07-09,23,623,0,600.942760942761,204,3,3,2,8,0,Mid Value,0.0,Low
802,2024-04-26,Europe,Organic Search,Standard,35.0,Cancelled,2024-04-26,2024-12-31,9,315.0,2024-12-22,587,249,1,600.942760942761,205,1,1,2,4,1,Low Value,1.0,High
949,2024-05-10,Europe,Referral,Standard,35.0,Cancelled,2024-05-10,2025-01-19,9,315.0,2025-01-05,573,254,1,600.942760942761,206,1,1,2,4,1,Low Value,1.0,High
976,2024-11-29,Europe,Organic Search,Basic,15.0,Active,2024-11-29,,21,315.0,2026-07-22,10,610,0,600.942760942761,207,4,3,2,9,0,Mid Value,0.0,Low
1100,2024-11-20,Europe,Paid Ads,Basic,15.0,Active,2024-11-20,,21,315.0,2026-07-13,19,619,0,600.942760942761,208,3,3,2,8,0,Mid Value,0.0,Low
259,2025-01-03,Europe,Referral,Basic,15.0,Active,2025-01-03,,20,300.0,2026-07-27,5,575,0,600.942760942761,209,5,3,2,10,0,Mid Value,0.0,Low
524,2024-12-24,Europe,Referral,Basic,15.0,Active,2024-12-24,,20,300.0,2026-07-17,15,585,0,600.942760942761,210,4,3,2,9,0,Mid Value,0.0,Low
555,2024-12-19,Europe,Social Media,Basic,15.0,Active,2024-12-19,,20,300.0,2026-07-12,20,590,0,600.942760942761,211,3,3,2,8,0,Mid Value,0.0,Low
588,2024-12-22,Europe,Paid Ads,Basic,15.0,Active,2024-12-22,,20,300.0,2026-07-15,17,587,0,600.942760942761,212,3,3,2,8,0,Mid Value,0.0,Low
617,2024-12-25,Europe,Referral,Basic,15.0,Active,2024-12-25,,20,300.0,2026-07-18,14,584,0,600.942760942761,213,4,3,2,9,0,Mid Value,0.0,Low
680,2024-12-10,Europe,Referral,Basic,15.0,Active,2024-12-10,,20,300.0,2026-07-03,29,599,0,600.942760942761,214,2,3,2,7,0,Mid Value,0.0,Low
829,2025-01-08,Europe,Social Media,Basic,15.0,Active,2025-01-08,,20,300.0,2026-08-01,0,570,0,600.942760942761,215,5,3,2,10,0,Mid Value,0.0,Low
888,2024-12-14,Europe,Paid Ads,Basic,15.0,Active,2024-12-14,,20,300.0,2026-07-07,25,595,0,600.942760942761,216,2,3,2,7,0,Mid Value,0.0,Low
927,2025-01-15,Europe,Social Media,Premium,75.0,Cancelled,2025-01-15,2025-04-23,4,300.0,2025-04-15,473,98,1,600.942760942761,217,1,1,2,4,1,Low Value,1.0,High
330,2025-01-22,Europe,Social Media,Basic,15.0,Active,2025-01-22,,19,285.0,2026-07-16,16,556,0,600.942760942761,218,4,3,2,9,0,Mid Value,0.0,Low
618,2025-01-24,Europe,Paid Ads,Basic,15.0,Active,2025-01-24,,19,285.0,2026-07-18,14,554,0,600.942760942761,219,4,3,2,9,0,Mid Value,0.0,Low
636,2025-02-07,Europe,Referral,Basic,15.0,Active,2025-02-07,,19,285.0,2026-08-01,0,540,0,600.942760942761,220,5,3,2,10,0,Mid Value,0.0,Low
963,2025-01-15,Europe,Paid Ads,Basic,15.0,Active,2025-01-15,,19,285.0,2026-07-09,23,563,0,600.942760942761,221,3,3,2,8,0,Mid Value,0.0,Low
935,2025-04-29,Europe,Referral,Standard,35.0,Cancelled,2025-04-29,2025-12-16,8,280.0,2025-11-25,249,231,1,600.942760942761,222,2,1,2,5,1,Low Value,1.0,High
1054,2024-06-05,Europe,Paid Ads,Standard,35.0,Cancelled,2024-06-05,2025-01-22,8,280.0,2025-01-01,577,231,1,600.942760942761,223,1,1,2,4,1,Low Value,1.0,High
1095,2025-03-10,Europe,Paid Ads,Standard,35.0,Cancelled,2025-03-10,2025-10-29,8,280.0,2025-10-06,299,233,1,600.942760942761,224,2,1,2,5,1,Low Value,1.0,High
